industry,quarter,industry_fe,industry_nn_predicted_fe,industry_linear_predicted_fe,n_firms,industry_sentiment
Chemicals,2015Q1,0.0095734691162618,,,1,
Chemicals,2015Q2,0.0015360087877362373,,,1,
Chemicals,2015Q3,-0.001878239322156926,,,1,
Chemicals,2015Q4,-0.0035232513318900487,,,1,
Chemicals,2016Q1,-0.00020068560252208684,,,1,
Chemicals,2016Q2,-0.0008641396405497917,,,1,
Chemicals,2016Q3,0.004286372316975411,,,1,
Chemicals,2016Q4,-0.0012973338455521308,,,1,
Chemicals,2017Q1,0.0019878464554777537,0.0019650413135113946,-0.004621515566796034,1,2.2805141966359115e-05
Chemicals,2017Q2,-0.002640002321696063,-0.0016318723949273264,0.00483391888159607,1,-0.0010081299267687364
Chemicals,2017Q3,0.003591153596089958,-0.001435285105779345,0.0037229573945979466,1,0.005026438701869303
Chemicals,2017Q4,0.004362614112696606,0.005086724630314243,0.007686648944223058,1,-0.0007241105176176363
Chemicals,2018Q1,0.01169941742950354,-0.0003723402063476808,-0.003713879985096064,1,0.012071757635851221
Chemicals,2018Q2,-0.0029661305684613847,-0.004845238710353358,0.0020884117055200444,1,0.001879108141891973
Chemicals,2018Q3,0.004577788541175652,6.0449887337901687e-05,0.003048987285689624,1,0.0045173386538377505
Chemicals,2018Q4,0.010581298506288809,0.0020615087909418017,-0.004455874030096404,1,0.008519789715347007
Chemicals,2019Q1,-0.003699609962688064,0.004746576053200399,0.0034162066107245714,1,-0.008446186015888462
Chemicals,2019Q2,0.009169719181164993,0.0025808141709376883,0.0037640512767412805,1,0.006588905010227304
Chemicals,2019Q3,-0.0020912500724053966,0.0032239593793868294,0.0019834359245567723,1,-0.0053152094517922265
Chemicals,2019Q4,0.0014535222808555802,-0.0005231634499578731,0.0058695534095209905,1,0.0019766857308134533
Chemicals,2020Q1,0.005222101996693153,0.0034987648395710183,0.003848033769137805,1,0.0017233371571221349
Chemicals,2020Q2,-0.005239815459791075,0.005617712068929335,0.007951060330865097,1,-0.01085752752872041
Chemicals,2020Q3,-0.0008446812067901786,0.005222951551381354,0.004117156907552925,1,-0.006067632758171532
Chemicals,2020Q4,0.005235106876158784,0.005220544818429852,-0.0021251122775730828,1,1.456205772893196e-05
Computers,2015Q1,0.0008834525049562455,,,2,
Computers,2015Q2,0.005850377352254165,,,2,
Computers,2015Q3,0.004228102917390321,,,2,
Computers,2015Q4,0.005845093705971638,,,2,
Computers,2016Q1,0.003066195535216597,,,2,
Computers,2016Q2,0.0029954193824992597,,,2,
Computers,2016Q3,0.00896367719571694,,,2,
Computers,2016Q4,0.005153145695565833,,,2,
Computers,2017Q1,-0.001663170818769643,0.001981643582656646,0.0037029388152256754,2,-0.003644814401426289
Computers,2017Q2,0.006497569301945459,0.0002773912273397644,0.0011070595521606571,2,0.006220178074605695
Computers,2017Q3,-0.003427576306052194,0.0059719218586983,0.00011794489070042117,2,-0.009399498164750494
Computers,2017Q4,0.0056177207820445225,0.000946397568309643,-0.0026045385445313193,2,0.004671323213734879
Computers,2018Q1,0.0012654268635609697,0.0009417079080144378,0.0032805618896374596,2,0.00032371895554653195
Computers,2018Q2,0.011303933620961125,-0.0002553158506907259,0.0020599828406916787,2,0.01155924947165185
Computers,2018Q3,0.002294413505748035,0.002564336148602972,-0.00020610628522169545,2,-0.00026992264285493695
Computers,2018Q4,0.0016888502663927815,-0.0022443615250487335,-0.0003532299651429497,2,0.0039332117914415154
Computers,2019Q1,0.0013667534319237486,0.002534455856686055,-6.158007697868424e-05,2,-0.0011677024247623066
Computers,2019Q2,0.004305033075781143,0.00432319625641112,0.0009563642731475526,2,-1.816318062997698e-05
Computers,2019Q3,-0.0011026293871086112,0.00029740650676990106,0.00024329159217286467,2,-0.0014000358938785122
Computers,2019Q4,0.0017504514157138582,0.0038192326587316054,0.003323234315736274,2,-0.002068781243017747
Computers,2020Q1,-0.002550886427762455,0.0015902356295623087,0.003664148752135847,2,-0.0041411220573247635
Computers,2020Q2,0.003214959256090617,0.0018491217868043266,0.005102783182842353,2,0.0013658374692862903
Computers,2020Q3,0.004043401902454169,0.005313013716750282,0.0032707296217423707,2,-0.0012696118142961127
Computers,2020Q4,0.006968373660598375,-0.001147560066238007,0.0013988501727583147,2,0.008115933726836382
